"","df_m.full_address","df.town","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"4715","420, WOODLANDS STREET 41, WOODLANDS, SINGAPORE","WOODLANDS","420, WOODLANDS STREET 41, WOODLANDS, SINGAPORE",1.429104,103.7754296,1.429104,1.4292283,103.7754296,103.7754351
"4716","441, FAJAR ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","441, FAJAR ROAD, BUKIT PANJANG, SINGAPORE",1.3811033,103.7714805,1.3810441,1.3811215,103.7713972,103.7715149
"4717","217, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","217, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4718","42, SIMS DRIVE, GEYLANG, SINGAPORE","GEYLANG","42, SIMS DRIVE, GEYLANG, SINGAPORE",1.3168346,103.876196627669,1.3165584,1.3171456,103.8756942,103.8763621
"4719","427, HOUGANG AVENUE 6, HOUGANG, SINGAPORE","HOUGANG","427, HOUGANG AVENUE 6, HOUGANG, SINGAPORE",1.373073,103.8926992,1.373073,1.3733596,103.8926992,103.8927064
"4720","726, JURONG WEST AVENUE 5, JURONG WEST, SINGAPORE","JURONG WEST","726, JURONG WEST AVENUE 5, JURONG WEST, SINGAPORE",1.3458722,103.697154935471,1.3452945,1.3465509,103.6970199,103.6973543
"4721","414, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","414, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.37234045,103.956312721277,1.3721407,1.3725496,103.9559677,103.9564159
"4722","140, PASIR RIS STREET 11, PASIR RIS, SINGAPORE","PASIR RIS","140, PASIR RIS STREET 11, PASIR RIS, SINGAPORE",1.363941,103.959213519977,1.36368,1.3642298,103.9588156,103.9593467
"4723","759, PASIR RIS STREET 71, PASIR RIS, SINGAPORE","PASIR RIS","759, PASIR RIS STREET 71, PASIR RIS, SINGAPORE",1.37642695,103.932821159263,1.3761598,1.3767422,103.9325813,103.9330304
"4724","218, PASIR RIS STREET 21, PASIR RIS, SINGAPORE","PASIR RIS","218, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",1.36946895,103.9614225,1.3693381,1.3695998,103.9612767,103.9615683
"4725","220, PASIR RIS STREET 21, PASIR RIS, SINGAPORE","PASIR RIS","220, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",1.36987175,103.961669691802,1.3697523,1.3699821,103.961298,103.9618086
"4726","505, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE","SERANGOON","505, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",1.37505,103.8754244,1.37505,1.375107,103.8754244,103.8754265
"4727","230, BISHAN STREET 23, BISHAN, SINGAPORE","BISHAN","230, BISHAN STREET 23, BISHAN, SINGAPORE",1.3575571,103.8473402,1.3573631,1.3576177,103.8471529,103.8475615
"4728","219, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","219, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4729","220, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","220, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4730","233, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","233, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4731","295, CHOA CHU KANG AVENUE 2, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","295, CHOA CHU KANG AVENUE 2, CHOA CHU KANG, SINGAPORE",1.378388,103.7427726,1.3773083,1.3801203,103.74013,103.7451237
"4732","406, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","406, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",1.3816056,103.7436175,1.3814752,1.3816912,103.7434304,103.7437408
"4733","410, EUNOS ROAD 5, GEYLANG, SINGAPORE","GEYLANG","410, EUNOS ROAD 5, GEYLANG, SINGAPORE",1.3184395,103.899844611715,1.3183538,1.3185288,103.8996546,103.900037
"4734","422, HOUGANG AVENUE 6, HOUGANG, SINGAPORE","HOUGANG","422, HOUGANG AVENUE 6, HOUGANG, SINGAPORE",1.373073,103.8926992,1.373073,1.3733596,103.8926992,103.8927064
"4735","448, HOUGANG AVENUE 10, HOUGANG, SINGAPORE","HOUGANG","448, HOUGANG AVENUE 10, HOUGANG, SINGAPORE",1.3774853,103.8966918,1.3774032,1.3780853,103.8966839,103.8967153
"4736","451, HOUGANG AVENUE 10, HOUGANG, SINGAPORE","HOUGANG","451, HOUGANG AVENUE 10, HOUGANG, SINGAPORE",1.3774853,103.8966918,1.3774032,1.3780853,103.8966839,103.8967153
"4737","362, HOUGANG AVENUE 5, HOUGANG, SINGAPORE","HOUGANG","362, HOUGANG AVENUE 5, HOUGANG, SINGAPORE",1.3667509,103.8968883,1.3665967,1.3667509,103.8968883,103.8970399
"4738","824, JURONG WEST STREET 81, JURONG WEST, SINGAPORE","JURONG WEST","824, JURONG WEST STREET 81, JURONG WEST, SINGAPORE",1.34637925,103.6941947,1.3462552,1.3465033,103.6937153,103.6946741
"4739","830, JURONG WEST STREET 81, JURONG WEST, SINGAPORE","JURONG WEST","830, JURONG WEST STREET 81, JURONG WEST, SINGAPORE",1.34537295,103.693592729813,1.3452505,1.3454964,103.6933571,103.6938789
"4740","753, JURONG WEST STREET 74, JURONG WEST, SINGAPORE","JURONG WEST","753, JURONG WEST STREET 74, JURONG WEST, SINGAPORE",1.34851285,103.700037500455,1.348343,1.3486864,103.6998912,103.7002302
"4741","57, JALAN MA'MOR, KALLANG/WHAMPOA, SINGAPORE","KALLANG/WHAMPOA","57, JALAN MA'MOR, SINGAPORE",1.3283957,103.8574907,1.3282336,1.3284502,103.8574634,103.8577356
"4742","442, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","442, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.3688514,103.9579918,1.3688014,1.3689014,103.9579418,103.9580418
"4743","112, PASIR RIS STREET 11, PASIR RIS, SINGAPORE","PASIR RIS","112, PASIR RIS STREET 11, PASIR RIS, SINGAPORE",1.36780295,103.955453221427,1.3675639,1.3679814,103.9553014,103.9563746
"4744","636, PASIR RIS DRIVE 1, PASIR RIS, SINGAPORE","PASIR RIS","636, PASIR RIS DRIVE 1, PASIR RIS, SINGAPORE",1.37692735,103.941041757106,1.3766485,1.3771877,103.9406935,103.9411173
"4745","111, PASIR RIS STREET 11, PASIR RIS, SINGAPORE","PASIR RIS","111, PASIR RIS STREET 11, PASIR RIS, SINGAPORE",1.3679325,103.956354093884,1.3677418,1.3684131,103.9562531,103.9565161
"4746","449, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","449, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.37083175,103.95834215,1.3706778,1.3709857,103.9582752,103.9584091
"4747","135, PASIR RIS STREET 11, PASIR RIS, SINGAPORE","PASIR RIS","135, PASIR RIS STREET 11, PASIR RIS, SINGAPORE",1.36458605,103.957437001717,1.3643105,1.3648509,103.9572465,103.9578562
"4748","402, SERANGOON AVENUE 1, SERANGOON, SINGAPORE","SERANGOON","402, SERANGOON AVENUE 1, SERANGOON, SINGAPORE",1.34666955,103.872920236929,1.3465075,1.3469213,103.8726859,103.8732656
"4749","516, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE","SERANGOON","516, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",1.37505,103.8754244,1.37505,1.375107,103.8754244,103.8754265
"4750","312, TAMPINES STREET 33, TAMPINES, SINGAPORE","TAMPINES","312, TAMPINES STREET 33, TAMPINES, SINGAPORE",1.3526878,103.95706407466,1.3524805,1.352842,103.9569574,103.9573309
"4751","231, BISHAN STREET 23, BISHAN, SINGAPORE","BISHAN","231, BISHAN STREET 23, BISHAN, SINGAPORE",1.35731545,103.845813155059,1.3569475,1.3576064,103.8454965,103.8462349
"4752","201, CHOA CHU KANG AVENUE 1, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","201, CHOA CHU KANG AVENUE 1, CHOA CHU KANG, SINGAPORE",1.3806722,103.7494556,1.3800334,1.3806722,103.749167,103.7494556
"4753","435, CHOA CHU KANG AVENUE 4, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","435, CHOA CHU KANG AVENUE 4, CHOA CHU KANG, SINGAPORE",1.3789249,103.7366893,1.3776416,1.3802074,103.7366002,103.7380338
"4754","438, HOUGANG AVENUE 8, HOUGANG, SINGAPORE","HOUGANG","438, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",1.376773,103.8947471,1.3767634,1.376773,103.8943373,103.8949236
"4755","833, HOUGANG CENTRAL, HOUGANG, SINGAPORE","HOUGANG","833, HOUGANG CENTRAL, HOUGANG, SINGAPORE",1.36942,103.8897225,1.369366,1.36942,103.8896638,103.8897225
"4756","815, JURONG WEST STREET 81, JURONG WEST, SINGAPORE","JURONG WEST","815, JURONG WEST STREET 81, JURONG WEST, SINGAPORE",1.34531745,103.6958861,1.3452036,1.3454313,103.6954769,103.6962953
"4757","746, JURONG WEST STREET 73, JURONG WEST, SINGAPORE","JURONG WEST","746, JURONG WEST STREET 73, JURONG WEST, SINGAPORE",1.3477298,103.6999045,1.3477298,1.3480856,103.6999045,103.6999309
"4758","724, JURONG WEST STREET 72, JURONG WEST, SINGAPORE","JURONG WEST","724, JURONG WEST STREET 72, JURONG WEST, SINGAPORE",1.3452223,103.698360125989,1.3449478,1.3454007,103.6978297,103.6985636
"4759","745, JURONG WEST STREET 73, JURONG WEST, SINGAPORE","JURONG WEST","745, JURONG WEST STREET 73, JURONG WEST, SINGAPORE",1.3477298,103.6999045,1.3477298,1.3480856,103.6999045,103.6999309
"4760","715, PASIR RIS STREET 72, PASIR RIS, SINGAPORE","PASIR RIS","715, PASIR RIS STREET 72, PASIR RIS, SINGAPORE",1.38287385,103.937200023891,1.3826052,1.383114,103.9368599,103.9373163
"4761","495C, TAMPINES STREET 43, TAMPINES, SINGAPORE","TAMPINES","495C, TAMPINES STREET 43, TAMPINES, SINGAPORE",1.3632763,103.951536283337,1.3630513,1.3635293,103.9514116,103.9517638
"4762","245, KIM KEAT LINK, TOA PAYOH, SINGAPORE","TOA PAYOH","245, KIM KEAT LINK, SINGAPORE",1.3313965,103.8547609,1.3310326,1.3315932,103.8547457,103.8548813
"4763","46, LOR 5 TOA PAYOH, TOA PAYOH, SINGAPORE","TOA PAYOH","46, LORONG 5 TOA PAYOH, SINGAPORE",1.334375,103.8537274,1.3339365,1.3348362,103.8533668,103.8538347
"4764","329, WOODLANDS STREET 32, WOODLANDS, SINGAPORE","WOODLANDS","329, WOODLANDS STREET 32, WOODLANDS, SINGAPORE",1.4297951,103.7814017,1.4297951,1.4298819,103.7813574,103.7814017
"4765","822, WOODLANDS STREET 82, WOODLANDS, SINGAPORE","WOODLANDS","822, WOODLANDS STREET 82, WOODLANDS, SINGAPORE",1.444474,103.7933728,1.4444166,1.444474,103.7932946,103.7933728
"4766","833, WOODLANDS STREET 83, WOODLANDS, SINGAPORE","WOODLANDS","833, WOODLANDS STREET 83, WOODLANDS, SINGAPORE",1.4416771,103.7954754,1.4416394,1.4417684,103.7954207,103.7955118
"4767","796A, YISHUN RING ROAD, YISHUN, SINGAPORE","YISHUN","796A, YISHUN RING ROAD, YISHUN, SINGAPORE",1.4180685,103.8338816,1.4180685,1.4181057,103.8337992,103.8338816
"4768","640A, YISHUN STREET 61, YISHUN, SINGAPORE","YISHUN","640A, YISHUN STREET 61, YISHUN, SINGAPORE",1.4226992,103.8367172,1.4226992,1.4227683,103.8367159,103.8367172
"4769","604, YISHUN STREET 61, YISHUN, SINGAPORE","YISHUN","604, YISHUN STREET 61, YISHUN, SINGAPORE",1.4226992,103.8367172,1.4226992,1.4227683,103.8367159,103.8367172
"4770","210, BISHAN STREET 23, BISHAN, SINGAPORE","BISHAN","210, BISHAN STREET 23, BISHAN, SINGAPORE",1.35585445,103.848804996655,1.3555442,1.3561638,103.8484799,103.8490946
"4771","232, BISHAN STREET 22, BISHAN, SINGAPORE","BISHAN","232, BISHAN STREET 22, BISHAN, SINGAPORE",1.3582534,103.845552664899,1.3580262,1.3585465,103.8452928,103.8459526
"4772","234, BISHAN STREET 22, BISHAN, SINGAPORE","BISHAN","234, BISHAN STREET 22, BISHAN, SINGAPORE",1.3549941,103.8466217,1.3547802,1.3552931,103.8464705,103.8467647
"4773","208, BISHAN STREET 23, BISHAN, SINGAPORE","BISHAN","208, BISHAN STREET 23, BISHAN, SINGAPORE",1.354947,103.8485339,1.3546633,1.3552307,103.8483244,103.8487434
"4774","209, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","209, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4775","230, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","230, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4776","237, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","237, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4777","288, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","288, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",1.3816056,103.7436175,1.3814752,1.3816912,103.7434304,103.7437408
"4778","42A, SIMS DRIVE, GEYLANG, SINGAPORE","GEYLANG","42A, SIMS DRIVE, GEYLANG, SINGAPORE",1.3184673,103.8818532,1.3184673,1.3185313,103.8813667,103.8818532
"4779","153, YUNG HO ROAD, JURONG WEST, SINGAPORE","JURONG WEST","153, YUNG HO ROAD, JURONG WEST, SINGAPORE",1.3274906,103.720930379593,1.3272592,1.3278076,103.720633,103.7214634
"4780","719, JURONG WEST AVENUE 5, JURONG WEST, SINGAPORE","JURONG WEST","719, JURONG WEST AVENUE 5, JURONG WEST, SINGAPORE",1.350534,103.6993854,1.350534,1.3505653,103.6986929,103.6993854
"4781","447, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","447, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.3708271,103.9578486,1.3706825,1.3709717,103.9577739,103.9579233
"4782","159, PASIR RIS STREET 13, PASIR RIS, SINGAPORE","PASIR RIS","159, PASIR RIS STREET 13, PASIR RIS, SINGAPORE",1.36378235,103.961340121693,1.3636121,1.3639875,103.9612367,103.9615935
"4783","645, PASIR RIS DRIVE 10, PASIR RIS, SINGAPORE","PASIR RIS","645, PASIR RIS DRIVE 10, PASIR RIS, SINGAPORE",1.3783863,103.93777000886,1.3782074,1.3785603,103.9375426,103.9380398
"4784","506, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE","SERANGOON","506, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",1.37505,103.8754244,1.37505,1.375107,103.8754244,103.8754265
"4785","382, TAMPINES STREET 32, TAMPINES, SINGAPORE","TAMPINES","382, TAMPINES STREET 32, TAMPINES, SINGAPORE",1.35405055,103.958778375,1.3539169,1.3541939,103.9586179,103.9589315
"4786","338, WOODLANDS AVENUE 1, WOODLANDS, SINGAPORE","WOODLANDS","338, WOODLANDS AVENUE 1, WOODLANDS, SINGAPORE",1.4321411,103.789109,1.4320873,1.4321789,103.7883603,103.7894319
"4787","641, YISHUN STREET 61, YISHUN, SINGAPORE","YISHUN","641, YISHUN STREET 61, YISHUN, SINGAPORE",1.4226992,103.8367172,1.4226992,1.4227683,103.8367159,103.8367172
"4788","665, YISHUN AVENUE 4, YISHUN, SINGAPORE","YISHUN","665, YISHUN AVENUE 4, YISHUN, SINGAPORE",1.4138572,103.8389498,1.4136507,1.4138572,103.8389498,103.8390044
"4789","203, BISHAN STREET 23, BISHAN, SINGAPORE","BISHAN","203, BISHAN STREET 23, BISHAN, SINGAPORE",1.3546121,103.847350220962,1.354321,1.3548635,103.84716,103.8477321
"4790","209, BISHAN STREET 23, BISHAN, SINGAPORE","BISHAN","209, BISHAN STREET 23, BISHAN, SINGAPORE",1.35547835,103.848632099368,1.3551575,1.3558803,103.8483483,103.8489717
"4791","228, BISHAN STREET 23, BISHAN, SINGAPORE","BISHAN","228, BISHAN STREET 23, BISHAN, SINGAPORE",1.3575571,103.8473402,1.3573631,1.3576177,103.8471529,103.8475615
"4792","216, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","216, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4793","232, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","232, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4794","562, CHOA CHU KANG STREET 52, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","562, CHOA CHU KANG STREET 52, CHOA CHU KANG, SINGAPORE",1.3928034,103.7427274,1.3928034,1.3930305,103.7427274,103.7428456
"4795","713, JURONG WEST STREET 71, JURONG WEST, SINGAPORE","JURONG WEST","713, JURONG WEST STREET 71, JURONG WEST, SINGAPORE",1.3434161,103.696303277617,1.3431919,1.3439102,103.6956502,103.6964998
"4796","722, JURONG WEST AVENUE 5, JURONG WEST, SINGAPORE","JURONG WEST","722, JURONG WEST AVENUE 5, JURONG WEST, SINGAPORE",1.34376235,103.698421714629,1.3434543,1.3440657,103.6979711,103.6987026
"4797","263, BOON LAY DRIVE, JURONG WEST, SINGAPORE","JURONG WEST","263, BOON LAY DRIVE, JURONG WEST, SINGAPORE",1.3452819,103.706833565192,1.3448635,1.3457071,103.706727,103.7071476
"4798","552, PASIR RIS STREET 51, PASIR RIS, SINGAPORE","PASIR RIS","552, PASIR RIS STREET 51, PASIR RIS, SINGAPORE",1.3675632,103.952457865497,1.3673834,1.3678,103.9523766,103.9528858
"4799","420, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE","PASIR RIS","420, PASIR RIS DRIVE 6, PASIR RIS, SINGAPORE",1.3714568,103.954481178549,1.3712227,1.371691,103.9543674,103.9545949
"4800","132, CLARENCE LANE, QUEENSTOWN, SINGAPORE","QUEENSTOWN","132, CLARENCE LANE, QUEENSTOWN, SINGAPORE",1.2922214,103.814970488049,1.2919163,1.2924183,103.8148879,103.8152386
"4801","396, TAMPINES AVENUE 7, TAMPINES, SINGAPORE","TAMPINES","396, TAMPINES AVENUE 7, TAMPINES, SINGAPORE",1.3556914,103.95646645,1.3555082,1.3559332,103.9563209,103.9567867
"4802","412, WOODLANDS STREET 41, WOODLANDS, SINGAPORE","WOODLANDS","412, WOODLANDS STREET 41, WOODLANDS, SINGAPORE",1.429104,103.7754296,1.429104,1.4292283,103.7754296,103.7754351
"4803","206, BISHAN STREET 23, BISHAN, SINGAPORE","BISHAN","206, BISHAN STREET 23, BISHAN, SINGAPORE",1.3556258,103.847874973803,1.3552621,1.3559181,103.8476121,103.8481271
"4804","217, BISHAN STREET 23, BISHAN, SINGAPORE","BISHAN","217, BISHAN STREET 23, BISHAN, SINGAPORE",1.3566877,103.849407563506,1.3563951,1.3569857,103.8490154,103.849611
"4805","233, BISHAN STREET 22, BISHAN, SINGAPORE","BISHAN","233, BISHAN STREET 22, BISHAN, SINGAPORE",1.3586476,103.8455353,1.3585976,1.3586976,103.8454853,103.8455853
"4806","216, BISHAN STREET 23, BISHAN, SINGAPORE","BISHAN","216, BISHAN STREET 23, BISHAN, SINGAPORE",1.3565122,103.849076211107,1.3561645,1.3567624,103.8489045,103.8494807
"4807","245, BISHAN STREET 22, BISHAN, SINGAPORE","BISHAN","245, BISHAN STREET 22, BISHAN, SINGAPORE",1.3604704,103.843911181924,1.3600666,1.3608767,103.8437636,103.8444682
"4808","201, BISHAN STREET 23, BISHAN, SINGAPORE","BISHAN","201, BISHAN STREET 23, BISHAN, SINGAPORE",1.3551497,103.846925626523,1.3548781,1.3555053,103.8468022,103.8474494
"4809","231, PENDING ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","231, PENDING ROAD, BUKIT PANJANG, SINGAPORE",1.3756857,103.7708835,1.3751991,1.3756857,103.7705974,103.7708835
"4810","18, TECK WHYE LANE, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","18, TECK WHYE LANE, CHOA CHU KANG, SINGAPORE",1.3806722,103.7494556,1.3806278,1.3806722,103.7494556,103.7495542
"4811","235, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","235, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4812","530, CHOA CHU KANG STREET 51, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","530, CHOA CHU KANG STREET 51, CHOA CHU KANG, SINGAPORE",1.3913303,103.7430432,1.3894461,1.3928034,103.7420766,103.744083
"4813","447, HOUGANG AVENUE 10, HOUGANG, SINGAPORE","HOUGANG","447, HOUGANG AVENUE 10, HOUGANG, SINGAPORE",1.3774853,103.8966918,1.3774032,1.3780853,103.8966839,103.8967153
"4814","538, HOUGANG STREET 52, HOUGANG, SINGAPORE","HOUGANG","538, HOUGANG STREET 52, HOUGANG, SINGAPORE",1.3759616,103.889806,1.3759262,1.3759616,103.889806,103.8898222
"4815","723, JURONG WEST AVENUE 5, JURONG WEST, SINGAPORE","JURONG WEST","723, JURONG WEST AVENUE 5, JURONG WEST, SINGAPORE",1.3443233,103.698305900978,1.3440324,1.3447119,103.6977953,103.6985579
"4816","714, JURONG WEST STREET 71, JURONG WEST, SINGAPORE","JURONG WEST","714, JURONG WEST STREET 71, JURONG WEST, SINGAPORE",1.3431266,103.696690466345,1.342601,1.3435248,103.6963235,103.6970678
"4817","309, WOODLANDS AVENUE 1, WOODLANDS, SINGAPORE","WOODLANDS","309, WOODLANDS AVENUE 1, WOODLANDS, SINGAPORE",1.4321411,103.789109,1.4320873,1.4321789,103.7883603,103.7894319
"4818","179, WOODLANDS STREET 13, WOODLANDS, SINGAPORE","WOODLANDS","179, WOODLANDS STREET 13, WOODLANDS, SINGAPORE",1.4361274,103.7721054,1.436086,1.4361274,103.7720075,103.7721054
"4819","211, BISHAN STREET 23, BISHAN, SINGAPORE","BISHAN","211, BISHAN STREET 23, BISHAN, SINGAPORE",1.35604935,103.849102232815,1.3557444,1.3563979,103.8486522,103.8492534
"4820","221, BISHAN STREET 23, BISHAN, SINGAPORE","BISHAN","221, BISHAN STREET 23, BISHAN, SINGAPORE",1.35789135,103.848910802808,1.3574771,1.3582455,103.8485359,103.8492684
"4821","225, BISHAN STREET 23, BISHAN, SINGAPORE","BISHAN","225, BISHAN STREET 23, BISHAN, SINGAPORE",1.35860995,103.847550526045,1.3583482,1.3587847,103.8473654,103.8478634
"4822","236, BISHAN STREET 22, BISHAN, SINGAPORE","BISHAN","236, BISHAN STREET 22, BISHAN, SINGAPORE",1.3549941,103.8466217,1.3547802,1.3552931,103.8464705,103.8467647
"4823","415, BUKIT BATOK WEST AVENUE 4, BUKIT BATOK, SINGAPORE","BUKIT BATOK","415, BUKIT BATOK WEST AVENUE 4, BUKIT BATOK, SINGAPORE",1.3632287,103.746606723146,1.3630661,1.363308,103.746414,103.7468064
"4824","642, BUKIT BATOK CENTRAL, BUKIT BATOK, SINGAPORE","BUKIT BATOK","642, BUKIT BATOK CENTRAL, BUKIT BATOK, SINGAPORE",1.3489141,103.751814027132,1.3487275,1.3492376,103.7514135,103.7520321
"4825","19, LIM LIAK STREET, BUKIT MERAH, SINGAPORE","BUKIT MERAH","19, LIM LIAK STREET, SINGAPORE",1.2855036,103.83259705,1.2854453,1.2855619,103.8324266,103.8327675
"4826","405, FAJAR ROAD, BUKIT PANJANG, SINGAPORE","BUKIT PANJANG","405, FAJAR ROAD, BUKIT PANJANG, SINGAPORE",1.3811033,103.7714805,1.3810441,1.3811215,103.7713972,103.7715149
"4827","231, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE","CHOA CHU KANG","231, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",1.3800334,103.749167,1.3799896,1.3800334,103.749167,103.7492698
"4828","537, HOUGANG STREET 52, HOUGANG, SINGAPORE","HOUGANG","537, HOUGANG STREET 52, HOUGANG, SINGAPORE",1.3759616,103.889806,1.3759262,1.3759616,103.889806,103.8898222
"4829","439, HOUGANG AVENUE 8, HOUGANG, SINGAPORE","HOUGANG","439, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",1.376773,103.8947471,1.3767634,1.376773,103.8943373,103.8949236
"4830","711, JURONG WEST STREET 71, JURONG WEST, SINGAPORE","JURONG WEST","711, JURONG WEST STREET 71, JURONG WEST, SINGAPORE",1.3430129,103.695691457622,1.3425578,1.3436198,103.6953266,103.696056
"4831","715, JURONG WEST STREET 71, JURONG WEST, SINGAPORE","JURONG WEST","715, JURONG WEST STREET 71, JURONG WEST, SINGAPORE",1.34373125,103.696451012434,1.3433591,1.3442533,103.6961419,103.6967601
"4832","718, JURONG WEST STREET 71, JURONG WEST, SINGAPORE","JURONG WEST","718, JURONG WEST STREET 71, JURONG WEST, SINGAPORE",1.34351865,103.697780709921,1.3430316,1.3438146,103.6971444,103.6979814
"4833","703, JURONG WEST STREET 71, JURONG WEST, SINGAPORE","JURONG WEST","703, JURONG WEST STREET 71, JURONG WEST, SINGAPORE",1.3415119,103.69581197333,1.3412947,1.3420091,103.6955533,103.6959825
"4834","141, PASIR RIS STREET 11, PASIR RIS, SINGAPORE","PASIR RIS","141, PASIR RIS STREET 11, PASIR RIS, SINGAPORE",1.36423855,103.958997606242,1.364044,1.3644167,103.9586349,103.9591075
